taxonID	scientificName	class	vernacularName	language
4567198	Vertigo pusilla O.F.Müller, 1774	Gastropoda	wall whorl snail	en
4567251	Vertigo geyeri Lindholm, 1925	Gastropoda	Geyer’s Whorl Snail	en
2294002	Vertigo alpestris Alder, 1838	Gastropoda	Alpine whorl snail	en
2294004	Vertigo berryi Pilsbry, 1919	Gastropoda	Rotund Vertigo	en
11106102	Vertigo ovata Say, 1822	Gastropoda	Grassland Whorl Snail	en
2293989	Vertigo alabamensis G.H.Clapp, 1915	Gastropoda	Alabama Vertigo	en
4567182	Vertigo angustior Jeffreys, 1830	Gastropoda	Narrow Mouthed Whorl Snail	en
2293981	Vertigo ventricosa (E.S.Morse, 1865)	Gastropoda	Five-Tooth Vertigo	en
4567211	Vertigo genesii (Gredler, 1856)	Gastropoda	Round-mouthed Whorl Snail	en
2293975	Vertigo modesta (Say, 1824)	Gastropoda	Arctic whorl snail	en
2293985	Vertigo gouldii (A.Binney, 1843)	Gastropoda	Variable Vertigo	en
10661356	Vertigo cristata (Sterki, 1919)	Gastropoda	Crested Vertigo	en
2293983	Vertigo pygmaea (Draparnaud, 1801)	Gastropoda	common whorl snail	en
2293988	Vertigo milium (A.Gould, 1840)	Gastropoda	Blade Vertigo	en
4567215	Vertigo moulinsiana (Dupuy, 1849)	Gastropoda	Desmoulin's Whorl Snail	en
2293980	Vertigo bollesiana (E.S.Morse, 1865)	Gastropoda	Delicate Vertigo	en
4567205	Vertigo substriata (Jeffreys, 1833)	Gastropoda	striated whorl snail	en
4567213	Vertigo lilljeborgi (Westerlund, 1871)	Gastropoda	Lilljeborg's whorl snail	en
4567237	Vertigo antivertigo (Draparnaud, 1801)	Gastropoda	marsh whorl snail	en
2435733	Crocidura neglecta Jentink, 1888	Mammalia	Neglected White-toothed Shrew	en
5877942	Scymnus latemaculatus Motschulsky, 1858	Insecta	Ladybird beetle	en
5772328	Noctua interjecta caliginosa Schawerda, 1919	Insecta	Least Yellow Underwing	en
8342497	Caccabis rufa (Linnaeus, 1758)	Aves	red-legged partridge	en
2476264	Atthis heloisa (R.Lesson & Delattre, 1839)	Aves	Bumblebee Hummingbird	en
2425906	Barycholos pulcher (Boulenger, 1898)	Amphibia	Chimbo Frog	en
2425873	Niceforonia nana Goin & Cochran, 1963	Amphibia	Santander Andes Frog	en
2437820	Gerbillus cosensis Dollman, 1914	Mammalia	Cosens's Gerbil	en
10884670	Niceforonia latens (Lynch, 1989)	Amphibia	Boqueron Robber Frog	en
10740768	Niceforonia peraccai (Lynch, 1975)	Amphibia	Peracca's Andes Frog	en
10758785	Niceforonia brunnea (Lynch, 1975)	Amphibia	Carchi Andes Frog	en
10898953	Niceforonia nigrovittata (Andersson, 1945)	Amphibia	Black-banded Robber Frog	en
10823656	Niceforonia babax (Lynch, 1989)	Amphibia	Narino Robber Frog	en
10874928	Niceforonia mantipus (Boulenger, 1908)	Amphibia	Mantipus Robber Frog	en
10713549	Niceforonia elassodiscus (Lynch, 1973)	Amphibia	Cuyuja Robber Frog	en
10672255	Niceforonia lucida (Cannatella, 1984)	Amphibia	Cannatella's Andes Frog	en
10841663	Niceforonia dolops (Lynch & Duellman, 1980)	Amphibia	Putumayo Robber Frog	en
2424959	Oreobates quixensis Jiménez de la Espada, 1872	Amphibia	Common Big-headed Frog	en
2424948	Oreobates pereger (Lynch, 1975)	Amphibia	Ayacucho Andes Frog	en
2424951	Oreobates saxatilis (Duellman, 1990)	Amphibia	Tarapoto Big-headed Frog	en
2424974	Oreobates heterodactylus (Miranda-Ribeiro, 1937)	Amphibia	Caceres Robber Frog	en
2424954	Oreobates cruralis (Boulenger, 1902)	Amphibia	La Paz Robber Frog	en
2437319	Spermophilus elegans Kennicott, 1863	Mammalia	Wyoming ground squirrel	en
4301376	Agathymus alliae paiute Roever, 1998	Insecta	Allie’S Giant Skipper	en
9447528	Citellus elegans (Kennicott, 1863)	Mammalia	Wyoming ground squirrel	en
7191089	Numida meleagris meleagris	Aves	Helmeted Guineafowl (Helmeted)	en
6179912	Numida meleagris sabyi E.Hartert, 1919	Aves	Helmeted Guineafowl (Moroccan)	en
6179914	Numida meleagris galeatus Pallas, 1767	Aves	Helmeted Guineafowl (West African)	en
6179915	Numida meleagris reichenowi Ogilvie-Grant, 1894	Aves	Helmeted Guineafowl (Reichenow's)	en
2424938	Lynchius nebulanastes (Cannatella, 1984)	Amphibia	Canchaque Andes Frog	en
2424936	Lynchius parkeri (Lynch, 1975)	Amphibia	Parker’s Andes Frog	en
2424941	Lynchius flavomaculatus (Parker, 1938)	Amphibia	Yellow-spotted Andes Frog	en
10727963	Lynchius simmonsi (Lynch, 1974)	Amphibia	Simmons' Big-headed Frog	en
2435688	Crocidura gueldenstaedtii (Pallas, 1811)	Mammalia	Guldenstadt’s White-toothed Shrew	en
8024864	Mus paca Linnaeus, 1766	Mammalia	lowland paca	en
2437587	Agouti paca (Linnaeus, 1766)	Mammalia	paca	en
9465246	Coelogenys paca (Linnaeus, 1766)	Mammalia	lowland paca	en
6540408	Catharus fuscater hellmayri Berlepsch, 1902	Aves	Slaty-backed Nightingale-Thrush (Black-backed)	en
1731822	Eriocrania cicatricella Zetterstedt, 1840	Insecta	Washed Purple	en
5229423	Pedionomus torquatus Gould, 1840	Aves	Plains-wanderer	en
2425968	Strabomantis biporcatus Peters, 1863	Amphibia	Puerto Cabello Robber Frog	en
2425980	Strabomantis anomalus (Boulenger, 1898)	Amphibia	Choco Robber Frog	en
2425942	Strabomantis anatipes (Lynch & Myers, 1983)	Amphibia	Anatipes Robber Frog	en
2425984	Strabomantis cheiroplethus (Lynch, 1990)	Amphibia	Rio Calles Robber Frog	en
2425936	Strabomantis helonotus (Lynch, 1975)	Amphibia	Rio Pitzara Robber Frog	en
2425945	Strabomantis cadenai (Lynch, 1986)	Amphibia	Nutibara Robber Frog	en
2425982	Strabomantis bufoniformis (Boulenger, 1896)	Amphibia	Rusty Robber Frog	en
2425955	Strabomantis ingeri (Cochran & Goin, 1961)	Amphibia	Inger's Robber Frog	en
2425960	Strabomantis sulcatus (Cope, 1874)	Amphibia	Nauta Robber Frog	en
2425978	Strabomantis zygodactylus (Lynch & Myers, 1983)	Amphibia	Danubio Robber Frog	en
2425958	Strabomantis necerus (Lynch, 1975)	Amphibia	Mindo Robber Frog	en
2425912	Holoaden bradei Lutz, 1958	Amphibia	Itatiaia Highland Frog	en
5785599	Ceuthomantis aracamuni (Barrio-Amorós & Molina, 2006)	Amphibia	Cerro Aracamuni Emerald-barred Frog	en
5785600	Ceuthomantis cavernibardus (Myers & Donnelly, 1997)	Amphibia	Pico Tamacuari Emerald-barred Frog	en
5229004	Aulacorhynchus cognatus Nelson, 1912	Aves	Violet-throated Toucanet	en
10860887	Yunganastes fraudator (Lynch & McDiarmid, 1987)	Amphibia	Cochabamba Robber Frog	en
10726737	Yunganastes mercedesae (Lynch & McDiarmid, 1987)	Amphibia	Mercedes' Robber Frog	en
9200674	Urocitellus brunneus brunneus	Mammalia	northern Idaho ground squirrel	en
2437305	Spermophilus brunneus (A.H.Howell, 1928)	Mammalia	Idaho Ground Squirrel	en
4547276	Pterolichus obtusus Mégnin, 1877	Arachnida	Mite	en
2437821	Gerbillus juliani (St.Leger, 1935)	Mammalia	Julian's Gerbil	en
9085187	Sorex horsfieldii (Tomes, 1856)	Mammalia	Horsfield's shrew	en
4409395	Sorex russula Hermann, 1780	Mammalia	Greater white-toothed shrew	en
6163268	Crocidura russula osorio Molina & Hutterer, 1989	Mammalia	Osorio shrew	en
2488298	Buthraupis eximia (Boissonneau, 1840)	Aves	Black-chested Mountain Tanager	en
2468364	Celestus montanus (Schmidt, 1933)	Squamata	Mountain Lesser Galliwasp	en
6090515	Gerygone flavolateralis citrina Mayr, 1931	Aves	Fan-tailed Gerygone (Rennell)	en
6171854	Catharus guttatus faxoni (Bangs & T.E.Penard, 1921)	Aves	Hermit Thrush (faxoni/crymophilus)	en
4408782	Muscicapa guttata Pallas, 1811	Aves	hermit thrush	en
5178718	Stenopus spinosus Risso, 1827	Malacostraca	golden coral shrimp	en
5178719	Stenopus scutellatus Rankin, 1898	Malacostraca	Golden Coral Shrimp	en
5178716	Stenopus hispidus (Olivier, 1811)	Malacostraca	Banded Coral Shrimp	en
2424985	Geobatrachus walkeri Ruthven, 1915	Amphibia	Walker's Sierra Frog	en
7525221	Acanthiza cinerea (Salvadori, 1876)	Aves	Ashy Thornbill / Ashy Gerygone	en
10728363	Tachiramantis prolixodiscus (Lynch, 1978)	Amphibia	Bucaramanga Robber Frog	en
10862510	Tachiramantis lentiginosus (Rivero, 1984)	Amphibia	Guacharaquita Robber Frog	en
6089548	Anthreptes malacensis griseigularis	Aves	Plain-throated Sunbird (Gray-throated)	en
2437317	Spermophilus beldingi Merriam, 1888	Mammalia	Belding's Ground Squirrel	en
2468439	Celestus bivittatus (Boulenger, 1895)	Squamata	Two-striped galliwasp	en
9493370	Coelogenys taczanowskii (Stolzmann, 1885)	Mammalia	mountain paca	en
2476261	Atthis ellioti Ridgway, 1878	Aves	Wine-throated Hummingbird	en
2437817	Gerbillus percivali Dollman, 1914	Mammalia	Percival's Gerbil	en
2488310	Buthraupis aureodorsalis Blake & Hocking, 1974	Aves	Golden-backed Mountain Tanager	en
2430757	Craugastor pygmaeus (Taylor, 1937)	Amphibia	Pygmy Free-fingered Frog	en
8696039	Craugastor gabbi Arias, Chaves, Crawford & Parra-Olea, 2016	Amphibia	Gabb's Dirt Frog	en
10832967	Craugastor sagui Arias, Hertz & Parra-Olea, 2019	Amphibia	Sagui Dirt Frog	en
8731354	Craugastor evanesco Ryan, Savage, Lips & Giermakowski, 2010	Amphibia	Vanishing Rainfrog	en
2430827	Craugastor tabasarae (Savage, Hollingsworth, Lips & Jaslow, 2004)	Amphibia	Tabasara Rainfrog	en
10062508	Craugastor aenigmaticus Arias, Chaves & Parra-Olea, 2018	Amphibia	Montane Dirt Frog	en
2430586	Craugastor vocalis (Taylor, 1940)	Amphibia	Pacific Stream Frog	en
10749540	Craugastor zunigai Arias, Hertz & Parra-Olea, 2019	Amphibia	Zúñiga’s Dirt Frog	en
2430834	Craugastor daryi (Ford & Savage, 1984)	Amphibia	Dary's Frog	en
2430864	Craugastor stejnegerianus (Cope, 1893)	Amphibia	Stejneger's Robber Frog	en
2430584	Craugastor milesi (Schmidt, 1933)	Amphibia	Miles' Robber Frog	en
2430699	Craugastor rayo (Savage & DeWeese, 1979)	Amphibia	Sabana Robber Frog	en
2430670	Craugastor rhodopis (Cope, 1867)	Amphibia	Polymorphic Robber Frog	en
2430837	Craugastor andi (Savage, 1974)	Amphibia	Atlantic Robber Frog	en
2430600	Craugastor omiltemanus (Günther, 1900)	Amphibia	Günther's Robber Frog	en
2430723	Craugastor persimilis (Barbour, 1926)	Amphibia	Similar Flesh-bellied Frog	en
2430582	Craugastor anciano (Savage, McCranie & Wilson, 1988)	Amphibia	Corquin Robber Frog	en
2430668	Craugastor escoces (Savage, 1975)	Amphibia	Heredia Robber Frog	en
2430683	Craugastor coffeus (McCranie & Köhler, 1999)	Amphibia	Coffee Rain Frog	en
2430654	Craugastor occidentalis (Taylor, 1941)	Amphibia	Taylor's Barking Frog	en
2430707	Craugastor noblei (Barbour & Dunn, 1921)	Amphibia	Noble's Robber Frog	en
2430730	Craugastor taylori (Lynch, 1966)	Amphibia	Taylor's Robber Frog	en
2430607	Craugastor mexicanus (Brocchi, 1877)	Amphibia	Mexican Robber Frog	en
2430598	Craugastor cruzi (McCranie, Savage & Wilson, 1989)	Amphibia	Cruz Robber Frog	en
2430860	Craugastor vulcani (Shannon & Werler, 1955)	Amphibia	Volcan San Martin Rainfrog	en
2430751	Craugastor guerreroensis (Lynch, 1967)	Amphibia	Guerreran Robber Frog	en
2430765	Craugastor augusti (Dugès, 1879)	Amphibia	Barking Frog	en
2430639	Craugastor uno (Savage, 1985)	Amphibia	Savage's Robber Frog	en
2430806	Craugastor monnichorum (Dunn, 1940)	Amphibia	Dunn's Robber Frog	en
2430635	Craugastor alfredi (Boulenger, 1898)	Amphibia	Alfred's Rainfrog	en
2430749	Craugastor taurus (Taylor, 1958)	Amphibia	Golfito Robber Frog	en
2430795	Craugastor sabrinus (Campbell & Savage, 2000)	Amphibia	Long-legged Streamfrog	en
2430691	Craugastor megalotympanum (Shannon & Werler, 1955)	Amphibia	San Martin Robber Frog	en
2430605	Craugastor amniscola (Campbell & Savage, 2000)	Amphibia	Rivulet Rainfrog	en
10674231	Craugastor blairi (Barbour, 1928)	Amphibia	Blair's Dirt Frog	en
2430823	Craugastor angelicus (Savage, 1975)	Amphibia	Angel Robber Frog	en
2430817	Craugastor psephosypharus (Campbell, Savage & Meyer, 1994)	Amphibia	Limestone Rainfrog	en
2430867	Craugastor rostralis (Werner, 1896)	Amphibia	Snouted Robber Frog	en
2430650	Craugastor polymniae (Campbell, Lamar & Hillis, 1989)	Amphibia	Sierra Juarez Robber Frog	en
2430646	Craugastor fecundus (McCranie & Wilson, 1997)	Amphibia	Nombre de Dios Streamside Frog	en
2430846	Craugastor stuarti (Lynch, 1967)	Amphibia	Stuart's Robber Frog	en
2430828	Craugastor gollmeri (Peters, 1863)	Amphibia	Evergreen Robber Frog	en
2430808	Craugastor loki (Shannon & Werler, 1955)	Amphibia	Common Leaf-litter Frog	en
2430652	Craugastor berkenbuschii (Peters, 1870)	Amphibia	Berkenbusch's Robber Frog	en
2430695	Craugastor hobartsmithi (Taylor, 1937)	Amphibia	Smith's Pygmy Robber Frog	en
2430830	Craugastor rugulosus (Cope, 1870)	Amphibia	Central American Rain Frog	en
2430815	Craugastor decoratus (Taylor, 1942)	Amphibia	Adorned Robber Frog	en
2430813	Craugastor rupinius (Campbell & Savage, 2000)	Amphibia	Cliffy Stream Frog	en
2430786	Craugastor montanus (Taylor, 1942)	Amphibia	Chiapas Dwarf Robber Frog	en
2430588	Craugastor laticeps (Duméril, 1853)	Amphibia	Broad-headed Cave Frog	en
2430850	Craugastor rugosus (Peters, 1873)	Amphibia	Veragua Robber Frog	en
2430697	Craugastor silvicola (Lynch, 1967)	Amphibia	Forest Robber Frog	en
2430790	Craugastor tarahumaraensis (Taylor, 1940)	Amphibia	Tarahumara Barking Frog	en
2430869	Craugastor cuaquero (Savage, 1980)	Amphibia	Puntarenas Robber Frog	en
2430658	Craugastor melanostictus (Cope, 1875)	Amphibia	Black-lined Robber Frog	en
2430743	Craugastor pelorus (Campbell & Savage, 2000)	Amphibia	Monstrous Rainfrog	en
2430866	Craugastor galacticorhinus (Canseco-Márquez & Smith, 2004)	Amphibia	White-snouted Robber Frog	en
2430571	Craugastor bransfordii (Cope, 1886)	Amphibia	Bransford's Robber Frog	en
2430811	Craugastor talamancae (Dunn, 1931)	Amphibia	Almirante Robber Frog	en
2430755	Craugastor emcelae (Lynch, 1985)	Amphibia	Rio Claro Robber Frog	en
2430705	Craugastor azueroensis (Savage, 1975)	Amphibia	Azuero Robber Frog	en
2430792	Craugastor greggi (Bumzahem, 1955)	Amphibia	Gregg's Stream Frog	en
2430854	Craugastor pozo (Johnson & Savage, 1995)	Amphibia	Poza Turipache Rainfrog	en
2430580	Craugastor omoaensis (McCranie & Wilson, 1997)	Amphibia	Sierra de Omoa Streamside Frog	en
2430841	Craugastor lineatus (Brocchi, 1879)	Amphibia	Montane Robber Frog	en
2430858	Craugastor mimus (Taylor, 1955)	Amphibia	Tilaran Robber Frog	en
2430685	Craugastor podiciferus (Cope, 1875)	Amphibia	Cerro Utyum Robber Frog	en
2430703	Craugastor phasma (Lips & Savage, 1996)	Amphibia	Ghost Flesh-bellied Frog	en
2430621	Craugastor fitzingeri (Schmidt, 1857)	Amphibia	Fitzinger's Robber Frog	en
2430627	Craugastor crassidigitus (Taylor, 1952)	Amphibia	Isla Bonita Robber Frog	en
2430701	Craugastor chrysozetetes (McCranie, Savage & Wilson, 1989)	Amphibia	Cerro Búfalo Streamside Frog	en
2430797	Craugastor punctariolus (Peters, 1863)	Amphibia	Bob's Robber Frog	en
2430825	Craugastor yucatanensis (Lynch, 1965)	Amphibia	Yucatan Rainfrog	en
2430739	Craugastor raniformis (Boulenger, 1896)	Amphibia	Robber Frog	en
2430619	Craugastor stadelmani (Schmidt, 1936)	Amphibia	North-Central Honduran Montane Streamside Frog	en
2430594	Craugastor fleischmanni (Boettger, 1892)	Amphibia	Fleischmann's Robber Frog	en
2430637	Craugastor merendonensis (Schmidt, 1933)	Amphibia	San Pedro Robber Frog	en
2430839	Craugastor xucanebi (Stuart, 1941)	Amphibia	Xucaneb Robber Frog	en
2430713	Craugastor sandersoni (Schmidt, 1941)	Amphibia	Sanderson's Rainfrog	en
2430747	Craugastor longirostris (Boulenger, 1898)	Amphibia	Longsnout Robber Frog	en
11093949	Heterotetrax humilis (Blyth, 1855)	Aves	Little Brown Bustard	en
10735531	Psychrophrynella bagrecito (Lynch, 1986)	Amphibia	Bagrecito Andes Frog	en
9677005	Neotrygon trigonoides (Castelnau, 1873)	Elasmobranchii	Coral Sea Maskray	en
2437313	Spermophilus townsendii Bachman, 1839	Mammalia	Townsend's ground squirrel	en
6541526	Gerygone palpebrosa flavida E.P.Ramsay, 1877	Aves	Fairy Gerygone (Fairy)	en
4265085	Akodon aliquantulus Díaz, Barquez, Braun & Mares, 1999	Mammalia	Diminutive Akodont	en
2437316	Spermophilus armatus Kennicott, 1863	Mammalia	Uinta Ground Squirrel	en
8998678	Columba nicobarica Linnaeus, 1758	Aves	Nicobar pigeon	en
2426021	Atopophrynus syntomopus Lynch & Ruiz-Carranza, 1982	Amphibia	Sonson Frog	en
6176808	Eupodotis senegalensis barrowii (J.E.Gray, 1829)	Aves	White-bellied Bustard (Barrow's)	en
9243620	Arctomys columbianus (Ord, 1815)	Mammalia	Columbian ground squirrel	en
9528177	Citellus columbianus (Ord, 1815)	Mammalia	Columbian ground squirrel	en
2437295	Spermophilus columbianus (Ord, 1815)	Mammalia	Columbian ground squirrel	en
9709285	Pyrrhocorax violaceus Vieillot, 1816	Aves	satin bowerbird	en
9611040	Monasa morphoeus pallescens Cassin, 1860	Aves	White-fronted Nunbird (Pale-winged)	en
6180328	Monasa morphoeus grandior P.L.Sclater & Salvin, 1868	Aves	White-fronted Nunbird (Costa Rican)	en
6178807	Selasphorus flammula torridus Salvin, 1870	Aves	Volcano Hummingbird (Heliotrope-throated)	en
7192794	Selasphorus flammula flammula	Aves	Volcano Hummingbird (Purple-throated)	en
6178808	Selasphorus flammula simoni Carriker, 1910	Aves	Volcano Hummingbird (Rose-throated)	en
2474057	Alectoris graeca whitakeri Schiebel, 1934	Aves	Rock Partridge (Sicilian)	en
2430875	Haddadus binotatus (Spix, 1824)	Amphibia	Clay Robber Frog	en
2263005	Radicipes gracilis (Verrill, 1884)	Anthozoa	slender gilded coral	en
2263003	Radicipes challengeri (Wright, 1885)	Anthozoa	Challenger gilded coral	en
2488584	Tachyphonus luctuosus d'Orbigny & Lafresnaye, 1837	Aves	White-shouldered Tanager	en
7340301	Catharus dryas dryas	Aves	Spotted Nightingale-Thrush (Gould's)	en
6086112	Catharus dryas maculatus (P.L.Sclater, 1858)	Aves	Spotted Nightingale-Thrush (Sclater's)	en
2229032	Parapseudes pedispinis (Boone, 1923)	Malacostraca	Tanaid	en
1918383	Lethe appalachia Chermock, 1947	Insecta	Appalachian Brown	en
4299798	Satyrodes appalachia (R.Chermock, 1947)	Insecta	Appalachian Brown	en
2437328	Spermophilus mollis Kennicott, 1863	Mammalia	Piute Ground Squirrel	en
9436793	Arctomys parryii (Richardson, 1825)	Mammalia	arctic ground squirrel	en
9522090	Citellus parryii (Richardson, 1825)	Mammalia	arctic ground squirrel	en
2437291	Spermophilus parryii (Richardson, 1825)	Mammalia	arctic ground squirrel	en
1789725	Noctua variegata Lenz, 1927	Insecta	Bismarck boobook	en
2437324	Spermophilus canus Merriam, 1898	Mammalia	Merriam's Ground Squirrel	en
7191675	Catharus minimus minimus	Aves	Newfoundland Gray-Cheeked Thrush	en
8780110	Urocitellus canus vigilis (Merriam, 1913)	Mammalia	Malheur Valley ground squirrel	en
2476137	Stellula calliope (Gould, 1847)	Aves	Calliope hummingbird	en
2437312	Spermophilus undulatus (Pallas, 1778)	Mammalia	Long-tailed Ground Squirrel	en
2425032	Pristimantis jabonensis (La Marca, 2007)	Amphibia	Jabon Paramo Frog	en
7510381	Pristimantis bambu Arteaga-Navarro & Guayasamin, 2011	Amphibia	Bamboo Rain-Peeper	en
10113982	Pristimantis tiktik Székely, Eguiguren, Székely, Ordóñez-Delgado, Armijos-Ojeda, Riofrîo-Guamán & Cogalniceanu, 2018	Amphibia	Tiktik Rain Frog	en
2425619	Pristimantis galdi Jiménez de la Espada, 1870	Amphibia	Espada's Robber Frog	en
2425141	Pristimantis yuruaniensis Rödder & Jungfer, 2008	Amphibia	Yuruaní Rainfrog	en
2425317	Pristimantis tamsitti (Cochran & Goin, 1970)	Amphibia	San Adolfo Robber Frog	en
10856289	Pristimantis mutabilis Guayasamin, Krynak, Krynak, Culebras & Hutter, 2015	Amphibia	Mutable rainfrog	en
9001641	Pristimantis longicorpus Kaiser, Barrio-Amorós, Rivas-Fuenmayor, Steinlein & Schmid, 2015	Amphibia	Long-Bodied Paria Landfrog	en
8309978	Pristimantis munozi Rojas-Runjaic, Delgado C. & Guayasamin, 2014	Amphibia	Muñoz’ Rainfrog	en
2425001	Pristimantis shrevei (Schwartz, 1967)	Amphibia	Saint Vincent Frog	en
8895731	Pristimantis ashaninka Lehr & Moravec, 2017	Amphibia	Asháninka Rubber Frog	en
9566378	Pristimantis puipui Lehr, von May, Moravec & Cusi, 2017	Amphibia	Pui Pui Rubber Frog	en
9495798	Pristimantis boucephalus Lehr, Moravec, Cusi & Gvozdík, 2017	Amphibia	Bigheaded Rubber Frog	en
9258071	Pristimantis bounides Lehr, von May, Moravec & Cusi, 2017	Amphibia	Hill Dweller Rubber Frog	en
2425072	Pristimantis euphronides (Schwartz, 1967)	Amphibia	Grenada Frog	en
9045525	Pristimantis pariagnomus Kaiser, Barrio-Amorós, Rivas-Fuenmayor, Steinlein & Schmid, 2015	Amphibia	Paria Dwarf Landfrog	en
2425212	Pristimantis sarisarinama Barrio-Amorós & Brewer-Carias, 2008	Amphibia	Sarisariñama Rain Frog	en
8952020	Pristimantis pahuma Hutter & Guayasamin, 2015	Amphibia	El Pahuma Rainfrog	en
8987416	Pristimantis geminus Kaiser, Barrio-Amorós, Rivas-Fuenmayor, Steinlein & Schmid, 2015	Amphibia	Paria Twin Landfrog	en
8931186	Pristimantis hoogmoedi Kaiser, Barrio-Amorós, Rivas-Fuenmayor, Steinlein & Schmid, 2015	Amphibia	Hoogmoed’s Red-Eyed Landfrog	en
10440378	Pristimantis gralarias Guayasamin, Arteaga-Navarro & Hutter, 2018	Amphibia	Gralarias Rainfrog	en
10860306	Pristimantis abakapa Rojas-Runjaic, Salerno, Señaris & Pauly, 2013	Amphibia	Abakapa Rain Frog	en
10641612	Pristimantis mallii Reyes-Puig, Reyes-Puig, Velarde-Garcéz, Dávalos, Mancero, Navarrete, Yánez-Muñoz et al., 2019	Amphibia	Malli's Rain Frog	en
5217490	Dischidodactylus colonnelloi Ayarzagüena, 1985	Amphibia	Ayarzaguena's Frog	en
9119318	Pristimantis pulchridormientes Chávez & Catenazzi, 2016	Amphibia	Sleeping Beauty Rain Frog	en
8874351	Pristimantis nubisilva Kaiser, Barrio-Amorós, Rivas-Fuenmayor, Steinlein & Schmid, 2015	Amphibia	Paria Cloud Forest Landfrog	en
9156265	Pristimantis cedros Hutter & Guayasamin, 2015	Amphibia	Los Cedros Rainfrog	en
2425752	Pristimantis cabrerai (Cochran & Goin, 1970)	Amphibia	Valle Robber Frog	en
2425852	Pristimantis fasciatus Barrio-Amorós, Rojas-Runjaic & Infante-Rivero, 2008	Amphibia	Pejia’s Striped Rain Frog	en
9237977	Pristimantis conservatio Barrio-Amorós, Heinicke & Hedges, 2013	Amphibia	Conservation Landfrog	en
